,Car Name,Price,Year Model,KMS,Fuel Type,City
0,"['Maruti', 'Suzuki']","[('4,95,000', ',000')]",2016,"['37,919']",['Petrol'],['Hyderabad']
1,"['Maruti', 'Suzuki']","[('3,95,000', ',000')]",2015,"['50,267']",['Petrol'],['Hyderabad']
2,"['Maruti', 'Suzuki']","[('4,40,000', ',000')]",2015,"['50,258']",['Petrol'],['Hyderabad']
3,"['Mercedes-Benz', 'E-Class']","[('14,00,000', ',000')]",2011,"['13,294']",['Diesel'],['Hyderabad']
4,"['Mahindra', 'TUV300']","[('5,90,000', ',000')]",2015,[],['Diesel'],['Hyderabad']
5,"['Mercedes-Benz', 'C-Class']","[('11,30,000', ',000')]",2009,"['53,000']",['Petrol'],['Hyderabad']
6,"['Hyundai', 'Grand']","[('5,75,000', ',000')]",2015,"['53,470']",['Petrol'],['Hyderabad']
7,"['Hyundai', 'Elite']","[('6,75,000', ',000')]",2016,"['88,110']",['Petrol'],['Hyderabad']
8,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
9,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
10,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
11,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
12,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
13,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
14,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
15,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
16,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
17,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
18,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
19,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
20,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
21,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
22,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
23,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
24,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
25,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
26,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
27,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
28,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
29,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
30,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
31,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
32,"['Hyundai', 'Fluidic']","[('8,30,000', ',000')]",2016,"['17,991']",['Petrol'],['Hyderabad']
33,"['Hyundai', 'Grand']","[('5,75,000', ',000')]",2015,"['53,470']",['Petrol'],['Hyderabad']
34,"['Maruti', 'Suzuki']","[('3,02,400', ',400')]",2012,"['92,940']",['Petrol'],['Hyderabad']
35,"['Maruti', 'Suzuki']","[('4,55,000', ',000')]",2015,"['57,638']",['Petrol'],['Hyderabad']
36,"['Land', 'Rover']","[('79,00,000', ',000')]",2018,"['39,792']",['Petrol'],['Hyderabad']
37,"['Honda', 'CR-V']","[('18,50,000', ',000')]",2017,"['41,000']",['Petrol'],['Hyderabad']
38,"['Toyota', 'Innova']","[('10,20,000', ',000')]",2016,"['67,000']",['Diesel'],['Hyderabad']
39,"['Honda', 'Jazz']","[('7,25,000', ',000')]",2016,"['42,000']",['Petrol'],['Hyderabad']
40,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
41,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
42,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
43,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
44,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
45,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
46,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
47,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
48,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
49,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
50,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
51,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
52,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
53,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
54,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
55,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
56,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
57,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
58,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
59,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
60,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
61,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
62,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
63,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
64,"['Volkswagen', 'Polo']","[('8,30,000', ',000')]",2017,"['40,909']",['Petrol'],['Hyderabad']
65,"['Tata', 'Bolt']","[('3,00,000', ',000')]",2016,"['05,167']",['Diesel'],['Hyderabad']
66,"['Hyundai', 'Santro']","[('4,80,000', ',000')]",2019,"['72,406']",['Petrol'],['Hyderabad']
67,"['Hyundai', 'Grand']","[('5,75,000', ',000')]",2015,"['53,470']",['Petrol'],['Hyderabad']
68,"['Mahindra', 'TUV300']","[('5,90,000', ',000')]",2016,"['47,500']",['Diesel'],['Hyderabad']
69,"['Maruti', 'Suzuki']","[('4,55,000', ',000')]",2015,"['57,638']",['Petrol'],['Hyderabad']
70,"['Honda', 'Amaze']","[('4,65,000', ',000')]",2015,"['40,000']",['Petrol'],['Hyderabad']
71,"['Honda', 'Jazz']","[('7,25,000', ',000')]",2016,"['34,000']",['Petrol'],['Hyderabad']
72,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
73,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
74,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
75,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
76,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
77,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
78,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
79,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
80,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
81,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
82,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
83,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
84,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
85,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
86,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
87,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
88,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
89,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
90,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
91,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
92,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
93,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
94,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
95,"['Maruti', 'Suzuki']","[('3,22,000', ',000')]",2016,"['53,649']",['Petrol'],['Hyderabad']
96,"['Maruti', 'Suzuki']","[('3,02,400', ',400')]",2012,"['92,940']",['Petrol'],['Hyderabad']
97,"['Skoda', 'Superb']","[('16,95,000', ',000')]",2016,"['75,000']",['Petrol'],['Hyderabad']
98,"['Maruti', 'Suzuki']","[('3,95,000', ',000')]",2015,"['50,267']",['Petrol'],['Hyderabad']
99,"['Mahindra', 'TUV300']","[('5,90,000', ',000')]",2015,[],['Diesel'],['Hyderabad']
100,"['Hyundai', 'Creta']","[('12,95,000', ',000')]",2019,"['12,581']",['Petrol'],['Hyderabad']
101,"['Ford', 'EcoSport']","[('9,75,000', ',000')]",2018,"['47,500']",['Petrol'],['Hyderabad']
102,"['Volkswagen', 'Polo']","[('8,30,000', ',000')]",2017,"['40,909']",['Petrol'],['Hyderabad']
103,"['Hyundai', 'Santro']","[('1,75,000', ',000')]",2007,"['47,000']",['Petrol'],['Hyderabad']
104,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
105,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
106,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
107,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
108,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
109,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
110,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
111,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
112,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
113,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
114,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
115,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
116,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
117,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
118,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
119,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
120,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
121,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
122,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
123,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
124,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
125,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
126,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
127,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
128,"['Toyota', 'Glanza']","[('8,25,000', ',000')]",2019,"['33,000']",['Petrol'],['Hyderabad']
129,"['Honda', 'CR-V']","[('16,50,000', ',000')]",2015,"['52,440']",['Petrol'],['Hyderabad']
130,"['Maruti', 'Suzuki']","[('3,95,000', ',000')]",2015,"['50,267']",['Petrol'],['Hyderabad']
131,"['Toyota', 'Yaris']","[('9,95,000', ',000')]",2018,"['42,444']",['Petrol'],['Hyderabad']
132,"['Volkswagen', 'Polo']","[('8,30,000', ',000')]",2017,"['40,909']",['Petrol'],['Hyderabad']
133,"['Mahindra', 'TUV300']","[('5,90,000', ',000')]",2016,"['47,500']",['Diesel'],['Hyderabad']
134,"['Ford', 'Mustang']","[('75,00,000', ',000')]",2017,"['10,000']",['Petrol'],['Hyderabad']
135,"['Mercedes-Benz', 'E-Class']","[('5,20,000', ',000')]",2008,"['95,000']",['Petrol'],['Hyderabad']
136,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
137,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
138,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
139,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
140,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
141,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
142,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
143,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
144,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
145,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
146,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
147,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
148,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
149,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
150,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
151,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
152,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
153,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
154,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
155,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
156,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
157,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
158,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
159,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
160,"['Honda', 'CR-V']","[('17,50,000', ',000')]",2015,"['31,000']",['Petrol'],['Hyderabad']
161,"['Mahindra', 'TUV300']","[('5,90,000', ',000')]",2016,"['47,500']",['Diesel'],['Hyderabad']
162,"['Honda', 'CR-V']","[('16,50,000', ',000')]",2015,"['52,440']",['Petrol'],['Hyderabad']
163,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
164,"['Mercedes-Benz', 'GLA']","[('69,00,000', ',000')]",2021,"['1,500']",['Petrol'],['Hyderabad']
165,"['Maruti', 'Suzuki']","[('4,95,000', ',000')]",2016,"['37,919']",['Petrol'],['Hyderabad']
166,"['Mercedes-Benz', 'E-Class']","[('5,20,000', ',000')]",2008,"['95,000']",['Petrol'],['Hyderabad']
167,"['Hyundai', 'Getz']","[('2,50,000', ',000')]",2008,"['63,000']",['Petrol'],['Hyderabad']
168,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
169,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
170,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
171,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
172,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
173,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
174,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
175,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
176,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
177,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
178,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
179,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
180,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
181,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
182,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
183,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
184,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
185,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
186,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
187,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
188,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
189,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
190,"['Maruti', 'Suzuki']","[('3,22,000', ',000')]",2016,"['53,649']",['Petrol'],['Hyderabad']
191,"['Maruti', 'Suzuki']","[('9,07,200', ',200')]",2020,"['9,771']",['Petrol'],['Hyderabad']
192,"['Volkswagen', 'Polo']","[('8,30,000', ',000')]",2017,"['40,909']",['Petrol'],['Hyderabad']
193,"['Ford', 'Mustang']","[('75,00,000', ',000')]",2017,"['10,000']",['Petrol'],['Hyderabad']
194,"['Maruti', 'Suzuki']","[('4,95,000', ',000')]",2016,"['37,919']",['Petrol'],['Hyderabad']
195,"['Mercedes-Benz', 'C-Class']","[('11,30,000', ',000')]",2009,"['53,000']",['Petrol'],['Hyderabad']
196,"['Honda', 'CR-V']","[('16,50,000', ',000')]",2015,"['52,440']",['Petrol'],['Hyderabad']
197,"['Hyundai', 'Creta']","[('11,60,000', ',000')]",2016,"['56,785']",['Diesel'],['Hyderabad']
198,"['Porsche', 'Cayenne']","[('16,00,000', ',000')]",2008,"['02,000']",['Petrol'],['Hyderabad']
199,"['Volkswagen', 'Jetta']","[('7,90,000', ',000')]",2013,"['63,593']",['Diesel'],['Hyderabad']
200,"['Ford', 'EcoSport']","[('6,40,000', ',000')]",2014,"['73,370']",['Diesel'],['Hyderabad']
201,"['Maruti', 'Suzuki']","[('4,25,000', ',000')]",2016,"['60,330']",['Petrol'],['Hyderabad']
202,"['Kia', 'Seltos']","[('13,45,000', ',000')]",2019,"['56,172']",['Diesel'],['Hyderabad']
203,"['Maruti', 'Suzuki']","[('8,25,000', ',000')]",2018,"['67,101']",['Diesel'],['Hyderabad']
204,"['Renault', 'Kwid']","[('3,95,000', ',000')]",2018,"['55,929']",['Petrol'],['Hyderabad']
205,"['Maruti', 'Suzuki']","[('5,80,000', ',000')]",2015,"['87,210']",['Diesel'],['Hyderabad']
206,"['Renault', 'Captur']","[('10,25,000', ',000')]",2018,"['43,400']",['Diesel'],['Hyderabad']
207,"['Honda', 'Jazz']","[('6,30,000', ',000')]",2017,"['27,430']",['Petrol'],['Hyderabad']
208,"['Hyundai', 'Creta']","[('10,25,000', ',000')]",2015,"['68,500']",['Diesel'],['Hyderabad']
209,"['Hyundai', 'Grand']","[('6,50,000', ',000')]",2018,"['36,100']",['Petrol'],['Hyderabad']
210,"['Ford', 'Aspire']","[('5,40,000', ',000')]",2016,"['70,259']",['Diesel'],['Hyderabad']
211,"['Ford', 'Fiesta']","[('3,70,000', ',000')]",2014,"['75,995']",['Diesel'],['Hyderabad']
212,"['Volkswagen', 'Polo']","[('5,40,000', ',000')]",2015,"['76,390']",['Diesel'],['Hyderabad']
213,"['Maruti', 'Suzuki']","[('3,90,000', ',000')]",2014,"['50,460']",['Petrol'],['Hyderabad']
214,"['Hyundai', 'Eon']","[('2,85,000', ',000')]",2013,"['68,758']",['Petrol'],['Hyderabad']
215,"['Audi', 'A4']","[('13,00,000', ',000')]",2011,"['82,838']",['Diesel'],['Hyderabad']
216,"['Tata', 'Tiago']","[('6,32,500', ',500')]",2018,"['29,102']",['Petrol'],['Hyderabad']
217,"['Maruti', 'Suzuki']","[('3,10,500', ',500')]",2009,"['69,298']",['Petrol'],['Hyderabad']
218,"['Hyundai', 'Santro']","[('2,53,000', ',000')]",2008,"['71,954']",['Petrol'],['Hyderabad']
219,"['Maruti', 'Suzuki']","[('8,39,500', ',500')]",2016,"['53,408']",['Petrol'],['Hyderabad']
220,"['Maruti', 'Suzuki']","[('6,10,000', ',000')]",2017,"['61,439']",['Petrol'],['Hyderabad']
221,"['Maruti', 'Suzuki']","[('4,75,000', ',000')]",2017,"['49,608']",['Petrol'],['Hyderabad']
222,"['Hyundai', 'Elite']","[('7,00,000', ',000')]",2015,"['76,747']",['Petrol'],['Hyderabad']
223,"['Maruti', 'Suzuki']","[('3,95,000', ',000')]",2015,"['50,267']",['Petrol'],['Hyderabad']
224,"['Maruti', 'Suzuki']","[('4,55,000', ',000')]",2015,"['57,638']",['Petrol'],['Hyderabad']
225,"['Maruti', 'Suzuki']","[('3,02,400', ',400')]",2012,"['92,940']",['Petrol'],['Hyderabad']
226,"['Toyota', 'Yaris']","[('9,95,000', ',000')]",2018,"['42,444']",['Petrol'],['Hyderabad']
227,"['Mahindra', 'TUV300']","[('5,90,000', ',000')]",2015,[],['Diesel'],['Hyderabad']
228,"['Mercedes-Benz', 'AMG']","[('54,50,000', ',000')]",2021,"['1,500']",['Petrol'],['Hyderabad']
229,"['Skoda', 'Superb']","[('19,75,000', ',000')]",2016,"['67,000']",['Petrol'],['Hyderabad']
230,"['Honda', 'Jazz']","[('7,25,000', ',000')]",2016,"['34,000']",['Petrol'],['Hyderabad']
